league,team_0,team_1,kick_off_epoch,kick_off_timestamp,home_team,bookmaker,odds_0,odds_1,odds_2,odds_0_or,odds_1_or,odds_2_or,bookmaker_margin,stripped_0,stripped_1,stripped_2,target_0,target_1,target_2
La Liga - Spain,Real Madrid,Real Sociedad,1614628800,2021-03-01 20:00:00,Real Madrid,888sport,1.83,4.0,3.75,0.5464480874316939,0.25,0.26666666666666666,1.0631147540983605,0.5140066820868672,0.23515805705474174,0.2508352608583912,1.9454999999999998,4.252459016393442,3.986680327868852
La Liga - Spain,Real Madrid,Real Sociedad,1614628800,2021-03-01 20:00:00,Real Madrid,Unibet,1.83,4.0,3.75,0.5464480874316939,0.25,0.26666666666666666,1.0631147540983605,0.5140066820868672,0.23515805705474174,0.2508352608583912,1.9454999999999998,4.252459016393442,3.986680327868852
La Liga - Spain,Real Madrid,Real Sociedad,1614628800,2021-03-01 20:00:00,Real Madrid,Ladbrokes,1.82,4.2,3.6,0.5494505494505494,0.23809523809523808,0.2777777777777778,1.065323565323565,0.515759312320917,0.22349570200573068,0.2607449856733525,1.9388888888888887,4.474358974358974,3.835164835164834
La Liga - Spain,Real Madrid,Real Sociedad,1614628800,2021-03-01 20:00:00,Real Madrid,Betfair,1.81,4.0,3.75,0.5524861878453039,0.25,0.26666666666666666,1.0691528545119706,0.5167513564723107,0.23382998880372058,0.24941865472396862,1.9351666666666667,4.2766114180478825,4.00932320441989
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,Paddy Power,1.4,6.5,4.0,0.7142857142857143,0.15384615384615385,0.25,1.1181318681318682,0.6388206388206388,0.1375921375921376,0.22358722358722358,1.5653846153846156,7.267857142857143,4.472527472527473
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,Betway,1.43,7.0,4.2,0.6993006993006994,0.14285714285714285,0.23809523809523808,1.0802530802530803,0.6473489519112208,0.1322441430332922,0.22040690505548702,1.5447619047619046,7.561771561771563,4.537062937062938
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,Betclic,1.43,7.75,4.17,0.6993006993006994,0.12903225806451613,0.23980815347721823,1.0681411108424337,0.6546894340104249,0.12080076008192353,0.22450980590765166,1.5274417885046798,8.278093609028861,4.454148432212949
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,1xBet,1.4,7.9,4.42,0.7142857142857143,0.12658227848101264,0.22624434389140272,1.0671123366581297,0.6693631867499904,0.1186213242341755,0.21201548901583406,1.4939572713213816,8.430187459599226,4.716636528028934
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,Marathon Bet,1.43,8.0,4.45,0.6993006993006994,0.125,0.2247191011235955,1.0490198004242948,0.6666229741496345,0.11915885662924715,0.21421816922111847,1.5000983146067415,8.392158403394358,4.668138111888112
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,Bet Victor,1.4,8.5,4.2,0.7142857142857143,0.11764705882352941,0.23809523809523808,1.0700280112044818,0.6675392670157069,0.1099476439790576,0.2225130890052356,1.4980392156862743,9.095238095238095,4.4941176470588236
